blast_count_7d,avg_blast_intensity,rainfall_mm_24h,rainfall_mm_7d,crack_count_7d,avg_crack_score,critical_crack_flag,elevation_m,area_sq_km,days_since_inspection,is_monsoon,risk_score,risk_label
3,8.23,14.33,66.58,5,0.16,0,744.4,98.4,21,1,0.2595,yellow
5,4.65,0.0,0.0,0,0.0,0,262.9,231.2,86,0,0.1094,green
12,3.81,57.74,289.62,1,0.924,1,586.4,423.5,26,1,0.4351,yellow
3,3.88,0.0,0.0,9,0.406,0,752.5,49.5,2,0,0.2286,green
11,1.04,0.0,0.0,7,0.022,0,663.9,49.1,50,0,0.2172,green
10,9.88,0.0,0.0,10,0.065,0,499.4,131.6,83,0,0.3507,yellow
12,9.58,0.0,0.0,5,0.73,1,448.2,109.2,75,0,0.4298,yellow
15,7.25,0.0,11.98,1,0.275,0,595.4,198.2,64,0,0.3089,yellow
1,8.14,0.0,0.0,1,0.964,1,789.3,379.2,85,0,0.2564,yellow
3,5.5,7.12,17.57,3,0.415,0,343.4,477.4,13,1,0.2359,green
3,6.82,5.63,34.32,6,0.859,1,782.1,480.6,13,1,0.3541,yellow
8,4.29,2.44,1.28,4,0.921,1,570.3,363.5,42,1,0.3651,yellow
8,4.5,0.0,41.17,3,0.165,0,650.3,339.6,47,1,0.2308,green
10,4.45,0.0,10.04,0,0.0,0,724.9,158.4,39,0,0.1786,green
4,5.55,0.0,0.14,11,0.88,1,649.6,383.7,54,0,0.3693,yellow
16,2.09,0.45,14.0,8,0.832,1,593.9,259.7,31,1,0.4872,orange
6,4.97,0.0,2.34,3,0.431,0,723.7,420.0,3,1,0.2591,yellow
1,1.17,8.97,8.62,10,0.329,0,442.5,454.8,24,0,0.1847,green
11,3.2,0.0,0.0,0,0.0,0,353.1,25.3,89,0,0.2056,green
0,0.0,0.0,16.8,2,0.706,1,709.0,272.8,14,1,0.2091,green
6,3.89,0.0,0.0,7,0.313,0,485.3,341.8,25,0,0.2145,green
12,4.35,0.0,0.0,2,0.297,0,590.1,77.0,16,0,0.2186,green
3,5.67,0.0,0.0,7,0.695,1,560.8,210.3,65,0,0.3199,yellow
7,9.34,0.0,1.38,7,0.319,0,695.5,329.2,80,0,0.282,yellow
14,4.26,1.5,72.19,6,0.078,0,490.3,397.9,25,0,0.2882,yellow
14,2.69,0.0,0.0,1,0.661,0,605.8,189.4,67,0,0.3078,yellow
4,4.73,1.3,1.26,8,0.527,0,374.6,408.8,18,1,0.2891,yellow
13,4.73,0.0,0.0,11,0.546,0,548.4,401.9,16,0,0.4046,yellow
2,2.15,0.0,0.0,11,0.381,0,398.0,99.7,21,0,0.2101,green
10,1.37,1.52,0.0,6,0.329,0,207.6,201.7,36,0,0.2096,green
14,4.4,0.0,0.0,2,0.724,1,695.7,135.4,64,0,0.3948,yellow
15,9.04,0.0,0.0,1,0.587,0,407.5,323.3,17,0,0.3391,yellow
12,6.34,0.0,0.0,1,0.488,0,462.6,23.6,29,0,0.2416,yellow
12,4.42,0.0,0.0,10,0.061,0,690.3,115.7,86,0,0.3293,yellow
4,9.63,0.0,4.56,0,0.0,0,662.1,19.6,40,1,0.1502,green
14,5.53,0.0,0.0,5,0.64,0,602.6,199.9,19,0,0.3278,yellow
9,8.58,0.0,1.61,0,0.0,0,452.1,439.6,71,0,0.2213,green
12,6.58,0.0,0.0,11,0.885,1,501.2,328.3,39,0,0.4632,yellow
5,9.26,2.21,22.25,3,0.701,1,598.4,452.4,70,1,0.3195,yellow
8,8.57,0.0,0.0,11,0.406,0,334.9,19.5,50,0,0.3722,yellow
10,5.98,0.0,17.07,1,0.872,1,674.8,350.1,47,1,0.3829,yellow
11,8.34,0.0,0.39,3,0.187,0,415.3,27.6,49,0,0.3074,yellow
6,2.05,0.0,0.0,0,0.0,0,391.1,214.8,23,0,0.0915,green
11,5.69,4.6,0.0,7,0.128,0,775.4,194.5,9,0,0.2476,yellow
6,4.4,0.0,0.0,11,0.373,0,424.9,380.9,67,0,0.249,yellow
10,5.31,0.0,0.0,7,0.067,0,237.9,136.2,46,0,0.2466,yellow
16,2.75,24.97,265.33,3,0.987,1,608.8,159.4,73,1,0.5066,orange
4,1.76,0.0,0.0,8,0.245,0,545.6,352.6,39,0,0.2033,green
14,6.7,0.0,0.0,1,0.414,0,423.5,214.8,2,0,0.2965,yellow
6,5.58,0.0,0.0,1,0.245,0,609.2,451.3,3,0,0.1321,green
12,1.99,0.0,0.0,6,0.588,0,393.5,162.1,22,0,0.2732,yellow
8,1.24,0.65,0.0,8,0.618,0,597.6,82.7,81,0,0.3002,yellow
14,8.42,0.54,132.5,9,0.999,1,603.3,260.2,7,1,0.5181,orange
14,8.55,9.98,146.38,5,0.027,0,261.7,66.9,73,1,0.4005,yellow
16,6.31,0.0,0.0,6,0.039,0,208.3,183.2,59,0,0.3263,yellow
5,3.53,0.0,0.0,2,0.78,1,605.0,170.0,21,0,0.2788,yellow
2,8.41,0.0,0.0,9,0.444,0,724.4,371.7,21,0,0.2461,yellow
15,1.94,1.82,3.31,6,0.42,0,333.5,12.4,5,0,0.3411,yellow
5,7.93,0.0,0.0,0,0.0,0,497.7,364.2,77,0,0.1505,green
13,5.63,0.91,174.06,4,0.828,1,502.3,198.4,28,1,0.4636,yellow
16,6.84,0.0,6.94,5,0.699,1,476.3,223.1,2,0,0.413,yellow
3,7.8,0.0,0.0,8,0.059,0,480.5,38.6,65,0,0.2176,green
17,6.77,0.0,0.0,9,0.926,1,669.9,75.0,4,0,0.4736,yellow
10,4.48,0.0,0.0,11,0.946,1,513.4,392.7,68,0,0.4403,yellow
14,8.38,12.92,44.77,2,0.73,1,372.7,37.2,68,1,0.4543,yellow
15,8.21,0.0,0.93,0,0.0,0,294.1,428.0,14,0,0.2422,yellow
5,5.14,0.0,0.0,9,0.127,0,315.8,266.5,85,0,0.2464,yellow
8,2.16,0.0,0.0,9,0.158,0,449.9,158.2,46,0,0.2446,yellow
13,6.91,0.0,0.29,7,0.675,0,664.3,483.6,30,0,0.3475,yellow
11,6.17,42.45,50.46,10,0.247,0,320.8,479.5,73,1,0.3945,yellow
15,2.31,0.0,0.0,5,0.193,0,592.1,62.5,8,0,0.3028,yellow
0,0.0,0.0,114.47,1,0.99,1,780.1,102.9,87,0,0.2256,green
6,9.1,0.0,0.0,0,0.0,0,241.6,150.1,31,0,0.1568,green
10,3.54,0.0,0.0,6,0.104,0,417.5,156.7,27,0,0.2117,green
17,2.37,0.0,0.0,3,0.006,0,699.1,60.1,75,0,0.2684,yellow
9,1.72,20.53,148.4,3,0.576,0,574.0,413.1,62,1,0.3509,yellow
5,2.2,22.73,6.73,2,0.794,1,657.9,372.6,77,1,0.3067,yellow
8,4.41,0.0,0.0,2,0.532,0,349.2,300.2,54,0,0.2551,yellow
11,9.2,0.0,0.5,5,0.756,1,353.2,95.9,37,0,0.3944,yellow
4,1.35,0.0,0.43,0,0.0,0,753.4,287.3,72,0,0.0866,green
17,5.4,0.0,8.21,7,0.719,1,741.6,313.5,26,0,0.4386,yellow
17,7.48,0.0,0.0,0,0.0,0,793.9,258.0,32,0,0.2284,green
3,3.25,8.6,36.16,10,0.922,1,328.4,415.4,9,1,0.4042,yellow
10,9.57,0.0,44.46,5,0.792,1,382.7,96.4,9,1,0.4025,yellow
1,8.33,0.09,34.12,7,0.697,1,715.8,369.6,21,1,0.3448,yellow
4,8.29,0.0,0.0,11,0.232,0,688.8,118.6,82,0,0.3014,yellow
14,5.27,0.0,0.0,11,0.522,0,748.3,196.7,37,0,0.3615,yellow
5,9.32,0.0,0.0,7,0.455,0,648.4,459.1,51,0,0.2777,yellow
14,5.32,0.0,0.0,7,0.801,1,213.2,343.1,43,0,0.4297,yellow
1,2.46,0.38,24.24,7,0.774,1,490.6,15.0,72,1,0.3491,yellow
17,8.87,1.98,3.49,1,0.41,0,628.3,340.9,46,0,0.3147,yellow
13,3.39,0.0,0.0,6,0.728,1,343.7,242.6,55,0,0.3824,yellow
10,7.77,0.0,0.0,0,0.0,0,626.4,168.3,82,0,0.2394,green
17,4.82,10.65,324.97,1,0.043,0,259.2,265.3,26,1,0.3408,yellow
3,5.49,0.0,0.0,4,0.879,1,614.8,430.7,9,0,0.2568,yellow
9,6.88,10.34,99.65,1,0.636,0,370.6,330.1,22,1,0.3304,yellow
6,1.61,0.0,0.0,1,0.113,0,742.5,228.6,71,0,0.1373,green
10,3.0,0.0,0.69,8,0.575,0,212.0,496.2,37,0,0.347,yellow
12,4.65,14.25,38.05,11,0.727,1,426.5,361.7,20,1,0.4697,yellow
11,6.08,43.39,631.36,6,0.938,1,534.7,353.8,57,1,0.523,orange
10,4.25,154.08,636.5,2,0.336,0,405.3,243.9,40,1,0.3823,yellow
12,9.77,1.8,44.86,9,0.236,0,263.3,34.6,19,1,0.388,yellow
11,1.95,0.0,0.0,0,0.0,0,749.2,297.9,74,0,0.2193,green
7,5.05,59.34,227.12,8,0.115,0,589.3,382.2,46,1,0.3439,yellow
0,0.0,1.21,47.68,10,0.803,1,367.3,145.5,20,1,0.3024,yellow
8,8.57,0.0,0.0,10,0.234,0,208.8,155.6,81,0,0.3402,yellow
11,3.95,1.8,77.72,1,0.412,0,739.7,452.5,25,1,0.2896,yellow
16,6.51,0.0,13.4,10,0.109,0,578.7,174.9,37,0,0.3226,yellow
0,0.0,12.91,46.05,11,0.852,1,433.8,263.0,10,1,0.322,yellow
12,5.75,0.0,0.26,8,0.266,0,206.5,85.9,19,1,0.3668,yellow
0,0.0,0.0,0.0,9,0.214,0,511.6,79.0,3,0,0.1234,green
1,1.56,0.0,0.0,5,0.329,0,751.5,241.1,1,0,0.1223,green
9,2.05,0.0,0.0,9,0.046,0,422.1,264.0,51,0,0.2266,green
17,9.04,0.0,1.0,11,0.986,1,313.9,318.7,71,0,0.5592,orange
10,2.93,0.0,38.21,4,0.899,1,367.2,292.7,34,0,0.3504,yellow
4,3.84,0.0,0.0,9,0.92,1,500.1,417.2,72,0,0.368,yellow
4,8.11,0.0,0.0,2,0.681,1,317.1,323.5,81,0,0.2653,yellow
9,4.41,0.0,84.33,11,0.649,0,467.9,116.4,79,1,0.47,yellow
14,3.06,0.0,0.0,2,0.323,0,558.1,145.8,47,0,0.2503,yellow
1,6.66,0.0,0.5,8,0.64,0,602.4,365.7,4,0,0.2,green
12,3.61,0.0,0.0,7,0.804,1,582.2,161.2,17,0,0.3618,yellow
5,7.09,48.08,0.0,6,0.738,1,639.0,433.0,68,0,0.3504,yellow
10,2.43,0.0,0.0,6,0.342,0,280.4,419.4,79,0,0.2814,yellow
17,6.09,0.2,50.42,11,0.588,0,503.8,350.4,53,1,0.4785,yellow
2,9.28,57.99,535.97,8,0.739,1,685.1,491.3,60,1,0.4485,yellow
3,8.3,0.0,0.18,3,0.533,0,322.1,418.4,89,0,0.1969,green
11,7.23,0.64,5.82,11,0.231,0,203.6,303.5,22,0,0.3301,yellow
4,3.84,0.0,0.0,10,0.275,0,333.4,172.9,42,0,0.2177,green
13,4.2,0.0,0.0,11,0.923,1,631.1,338.9,44,0,0.4652,yellow
6,3.2,0.0,0.0,5,0.881,1,377.6,52.3,66,0,0.3208,yellow
12,9.43,20.84,64.52,11,0.668,0,636.0,261.5,62,1,0.4953,orange
17,9.76,0.0,0.0,1,0.651,0,585.6,57.7,40,0,0.3356,yellow
3,4.13,0.0,0.0,4,0.802,1,318.1,45.0,55,0,0.2716,yellow
7,5.4,0.0,0.0,7,0.165,0,354.2,218.8,25,0,0.2412,yellow
3,4.77,0.0,0.0,6,0.329,0,798.3,119.7,41,0,0.1811,green
2,4.45,0.0,0.0,3,0.347,0,556.3,298.2,56,0,0.133,green
11,5.12,35.57,5.5,8,0.253,0,620.9,462.4,87,1,0.3797,yellow
13,1.78,0.0,0.52,7,0.491,0,463.8,13.0,13,0,0.2811,yellow
16,8.69,0.0,0.0,0,0.0,0,474.5,96.2,69,0,0.2546,yellow
3,1.63,0.0,0.0,9,0.131,0,219.1,144.0,30,0,0.1558,green
8,8.21,0.0,0.0,4,0.453,0,751.4,149.5,0,0,0.2776,yellow
12,4.53,3.32,34.63,11,0.691,1,789.1,396.1,20,1,0.4669,yellow
2,1.54,4.32,44.91,0,0.0,0,335.5,68.8,85,1,0.109,green
6,3.38,0.0,2.57,9,0.167,0,364.4,127.1,38,0,0.1946,green
17,7.39,0.0,1.37,11,0.861,1,795.6,454.8,78,1,0.5453,orange
1,7.81,3.92,90.51,5,0.979,1,655.1,38.3,51,1,0.3449,yellow
6,7.16,0.0,0.0,11,0.063,0,300.4,430.1,67,0,0.267,yellow
4,8.73,0.0,21.87,2,0.148,0,544.4,189.6,52,0,0.1684,green
4,4.3,1.18,2.68,10,0.652,0,527.9,491.1,8,0,0.2634,yellow
2,2.06,5.27,70.95,5,0.817,1,329.7,162.8,75,1,0.3275,yellow
3,8.49,0.0,4.7,10,0.041,0,339.5,445.6,40,0,0.2141,green
2,5.2,6.85,12.26,4,0.466,0,586.6,160.6,52,0,0.1678,green
12,3.24,0.0,0.0,10,0.078,0,619.8,433.9,58,0,0.3188,yellow
1,2.27,0.0,0.0,3,0.209,0,256.0,182.4,55,0,0.0705,green
14,3.49,0.0,0.0,7,0.027,0,269.9,368.1,9,0,0.2939,yellow
6,9.0,6.75,12.02,7,0.481,0,684.1,217.5,71,0,0.3023,yellow
7,5.67,0.0,0.0,9,0.383,0,264.0,75.8,54,0,0.2937,yellow
8,8.46,4.86,43.43,7,0.826,1,594.7,156.7,23,1,0.4226,yellow
14,1.53,0.34,11.55,3,0.079,0,554.0,279.6,38,1,0.3065,yellow
3,9.26,0.0,0.15,5,0.22,0,695.5,69.8,9,0,0.2259,green
16,2.37,0.0,0.0,1,0.405,0,781.2,108.8,65,0,0.334,yellow
14,1.2,0.0,0.0,11,0.303,0,791.5,255.4,84,0,0.37,yellow
13,1.56,0.0,0.0,1,0.416,0,586.0,334.4,60,0,0.2549,yellow
9,4.99,0.0,0.0,8,0.367,0,489.0,288.2,75,0,0.3121,yellow
1,1.3,28.49,628.09,9,0.834,1,233.4,110.8,53,1,0.3386,yellow
10,8.06,0.0,0.0,10,0.078,0,534.8,99.9,8,0,0.2542,yellow
16,3.4,28.43,101.28,8,0.362,0,411.9,380.9,83,1,0.4299,yellow
3,2.92,0.0,8.58,10,0.08,0,552.9,18.4,40,1,0.24,yellow
3,9.04,0.0,0.0,9,0.987,1,461.4,376.9,48,0,0.3487,yellow
7,6.03,0.0,0.0,7,0.528,0,509.2,384.3,58,0,0.2585,yellow
15,9.69,2.46,247.45,8,0.796,1,330.0,453.1,10,1,0.5442,orange
14,1.58,0.0,0.0,7,0.333,0,534.2,32.7,2,0,0.3213,yellow
2,7.52,9.98,94.23,7,0.872,1,680.4,379.3,69,1,0.3718,yellow
16,4.85,0.0,0.0,11,0.715,1,315.2,320.3,48,0,0.4942,orange
12,2.99,0.0,0.0,11,0.129,0,264.8,148.5,53,0,0.3331,yellow
12,8.04,0.31,85.95,8,0.261,0,539.1,116.4,16,0,0.3285,yellow
0,0.0,4.55,43.05,1,0.449,0,406.4,362.2,10,1,0.1308,green
11,6.2,0.12,1.0,3,0.677,0,286.1,69.5,20,1,0.3349,yellow
11,2.49,0.0,3.48,7,0.87,1,705.6,366.4,45,0,0.3676,yellow
15,7.61,0.0,8.55,9,0.282,0,583.5,107.7,75,0,0.3779,yellow
12,3.12,0.0,0.65,9,0.949,1,521.3,294.1,64,0,0.4342,yellow
15,7.39,0.15,4.94,1,0.24,0,246.8,332.1,4,1,0.3123,yellow
0,0.0,0.0,2.98,0,0.0,0,584.6,423.7,5,0,0.0,green
6,4.92,0.0,0.0,6,0.598,0,277.7,364.0,30,0,0.2378,green
3,5.71,0.0,1.39,8,0.717,1,726.0,422.0,70,1,0.3765,yellow
7,7.46,0.0,0.0,3,0.197,0,463.8,377.2,58,0,0.2272,green
15,7.43,0.0,1.92,4,0.694,1,201.9,278.9,52,0,0.3741,yellow
14,7.45,0.0,0.0,10,0.673,0,673.9,172.3,23,0,0.414,yellow
1,5.03,0.0,48.84,7,0.195,0,519.3,290.0,16,0,0.1645,green
17,4.72,16.69,53.08,1,0.153,0,451.8,310.8,17,1,0.3366,yellow
15,2.13,21.91,60.16,5,0.109,0,373.8,357.7,6,1,0.3527,yellow
0,0.0,11.73,96.35,7,0.559,0,384.2,57.8,7,1,0.2051,green
3,6.26,0.0,0.0,4,0.372,0,674.0,227.4,79,0,0.2007,green
8,7.99,0.0,0.0,6,0.559,0,568.4,465.8,69,0,0.3236,yellow
15,1.7,0.0,0.0,0,0.0,0,311.0,457.4,11,0,0.2111,green
12,3.11,53.08,61.67,5,0.777,1,689.4,499.0,72,1,0.4459,yellow
3,5.53,0.0,0.0,7,0.122,0,621.1,336.9,54,0,0.1837,green
2,2.81,219.15,263.59,5,0.634,0,231.4,486.1,35,1,0.4164,yellow
2,6.05,0.0,0.0,2,0.819,1,244.1,230.1,23,0,0.2455,yellow
0,0.0,15.79,73.19,8,0.227,0,244.5,219.0,28,0,0.1197,green
11,5.46,0.0,0.0,11,0.873,1,613.0,179.4,60,0,0.4698,yellow
11,5.22,17.91,0.0,9,0.813,1,423.8,238.0,16,0,0.4034,yellow
1,1.38,0.15,0.0,0,0.0,0,784.6,62.8,1,0,0.0,green
16,8.26,0.0,0.0,9,0.049,0,652.2,191.1,75,0,0.3623,yellow
12,3.22,0.0,0.0,2,0.806,1,474.0,83.5,75,0,0.3593,yellow
15,2.29,0.0,3.24,6,0.35,0,762.2,285.6,26,0,0.3134,yellow
2,3.88,0.0,0.0,5,0.118,0,466.8,370.4,0,0,0.1412,green
5,1.76,2.11,12.35,4,0.334,0,285.4,148.1,43,1,0.2117,green
10,9.44,0.0,0.0,9,0.318,0,782.2,439.6,54,0,0.3202,yellow
3,2.67,0.0,14.02,2,0.825,1,691.5,364.9,47,0,0.2567,yellow
13,1.45,0.0,0.0,9,0.074,0,410.1,315.7,60,0,0.2856,yellow
0,0.0,0.61,116.68,6,0.816,1,505.8,169.0,35,1,0.2784,yellow
9,3.87,0.0,0.0,7,0.076,0,696.5,140.3,77,0,0.2301,green
1,1.77,0.0,0.0,1,0.07,0,531.6,239.3,2,0,0.0533,green
16,4.49,0.0,0.0,7,0.306,0,665.6,329.7,78,0,0.3739,yellow
0,0.0,0.0,0.0,7,0.153,0,756.2,266.0,71,0,0.1354,green
13,3.86,0.0,3.18,11,0.497,0,374.7,464.7,25,1,0.4398,yellow
10,7.31,4.6,173.21,8,0.561,0,768.2,382.8,29,1,0.4168,yellow
0,0.0,0.0,10.9,11,0.802,1,326.7,205.4,60,0,0.249,yellow
0,0.0,12.24,58.45,3,0.189,0,235.9,449.6,19,1,0.12,green
5,8.16,0.42,60.93,6,0.144,0,580.1,208.4,86,1,0.2698,yellow
16,1.92,0.0,0.32,7,0.19,0,400.0,269.3,23,0,0.286,yellow
10,3.63,0.0,0.0,2,0.474,0,373.1,232.2,9,0,0.1993,green
16,4.75,0.03,81.05,7,0.424,0,349.7,219.4,8,0,0.3391,yellow
17,7.23,3.93,126.94,10,0.411,0,410.7,273.4,73,1,0.4862,orange
9,8.12,0.0,16.24,0,0.0,0,420.8,316.5,73,0,0.175,green
12,2.77,17.12,61.92,8,0.74,1,363.7,414.0,83,1,0.472,yellow
4,7.13,3.95,65.16,5,0.316,0,227.4,319.8,65,1,0.2893,yellow
17,9.82,0.0,0.73,5,0.044,0,217.8,402.3,60,0,0.3296,yellow
10,4.53,0.0,0.0,3,0.598,0,626.2,267.2,89,0,0.2598,yellow
0,0.0,0.0,0.0,2,0.013,0,308.9,309.0,0,0,0.036,green
6,6.01,7.48,0.55,6,0.188,0,689.4,431.3,69,1,0.2843,yellow
17,6.53,0.0,0.0,1,0.857,1,517.1,170.6,74,0,0.4238,yellow
16,3.15,0.0,0.0,2,0.882,1,598.5,478.7,55,0,0.3933,yellow
6,1.19,0.0,0.0,6,0.542,0,354.7,140.9,55,0,0.2115,green
17,2.38,0.0,0.0,2,0.746,1,463.3,220.1,17,0,0.3068,yellow
3,7.64,0.0,0.0,11,0.84,1,794.2,140.2,47,0,0.3731,yellow
7,7.72,0.0,0.0,10,0.648,0,613.0,380.9,25,0,0.3696,yellow
9,1.07,2.41,18.47,10,0.653,0,644.1,148.8,40,1,0.3578,yellow
15,1.4,1.83,0.0,2,0.529,0,211.9,39.5,17,0,0.2849,yellow
17,2.05,0.03,0.0,2,0.229,0,586.8,73.8,77,0,0.2595,yellow
12,9.04,0.0,1.85,8,0.942,1,531.0,252.7,32,0,0.4866,orange
10,8.25,0.0,0.0,10,0.32,0,670.6,36.0,84,0,0.3486,yellow
9,1.59,3.59,25.68,1,0.473,0,306.9,187.1,74,0,0.1798,green
5,5.98,0.29,35.57,2,0.349,0,242.9,374.5,33,1,0.2349,green
10,8.56,0.0,0.0,10,0.003,0,400.2,333.2,17,0,0.2981,yellow
3,1.45,0.0,4.21,9,0.182,0,212.9,82.0,62,1,0.2164,green
2,2.85,0.0,0.0,1,0.517,0,574.3,127.5,62,0,0.1248,green
7,7.92,0.0,0.0,6,0.553,0,669.5,241.4,48,0,0.258,yellow
15,5.04,0.0,36.73,10,0.703,1,338.8,201.2,40,1,0.4997,orange
0,0.0,219.15,263.59,7,0.321,0,273.1,416.5,3,1,0.3091,yellow
3,3.85,0.0,15.28,10,0.344,0,496.7,411.1,26,0,0.1992,green
7,1.02,0.0,0.0,3,0.547,0,607.3,36.0,48,0,0.2195,green
0,0.0,0.0,0.0,2,0.166,0,399.7,140.7,83,0,0.041,green
9,7.57,0.48,14.44,9,0.366,0,625.1,238.1,50,1,0.3509,yellow
3,1.21,0.0,0.0,3,0.631,0,676.1,17.1,35,0,0.1662,green
4,8.67,0.0,6.08,2,0.471,0,288.9,427.1,50,1,0.2743,yellow
8,5.99,0.0,0.0,10,0.649,0,486.5,85.6,87,0,0.3735,yellow
12,7.84,2.54,2.59,10,0.77,1,597.7,449.4,44,0,0.4225,yellow
9,3.59,0.0,32.06,8,0.858,1,736.9,302.8,18,0,0.3507,yellow
11,9.81,0.0,0.0,6,0.822,1,661.2,359.7,60,0,0.4387,yellow
11,3.69,2.66,57.25,11,0.786,1,774.1,451.7,82,1,0.48,yellow
8,9.9,2.53,22.4,4,0.948,1,749.1,471.2,70,1,0.4329,yellow
3,4.28,0.0,0.0,5,0.594,0,264.0,79.2,60,0,0.2426,yellow
5,9.7,15.69,2.2,1,0.819,1,404.9,426.2,75,0,0.2959,yellow
1,5.72,3.03,5.41,8,0.251,0,376.0,383.6,88,1,0.294,yellow
7,5.69,0.0,0.0,1,0.536,0,602.5,177.0,34,0,0.1852,green
3,4.58,0.0,0.0,8,0.36,0,524.2,208.9,6,0,0.1999,green
3,3.53,0.0,36.7,7,0.056,0,673.4,416.6,15,1,0.2108,green
12,9.7,0.0,0.0,10,0.107,0,696.5,144.4,1,0,0.3161,yellow
7,1.91,0.73,20.25,11,0.49,0,767.7,200.6,60,1,0.3371,yellow
13,9.09,0.0,0.0,0,0.0,0,742.9,65.5,28,0,0.2392,green
15,7.18,0.0,0.0,9,0.284,0,358.2,265.5,6,0,0.3405,yellow
10,9.3,0.0,0.0,8,0.062,0,442.2,332.4,42,0,0.2695,yellow
8,5.75,0.0,0.0,7,0.252,0,537.7,295.8,25,0,0.2348,green
14,5.59,0.0,0.0,9,0.69,1,618.8,73.8,62,0,0.4208,yellow
1,9.07,19.05,59.74,5,0.79,1,263.6,111.7,53,1,0.3489,yellow
17,9.9,0.0,1.38,10,0.51,0,596.2,498.9,45,0,0.4485,yellow
16,6.37,50.57,205.44,8,0.726,1,595.8,382.3,27,1,0.51,orange
6,4.26,0.0,0.0,11,0.129,0,538.4,34.0,64,0,0.2661,yellow
1,5.95,0.0,0.0,7,0.628,0,651.2,224.8,15,0,0.223,green
5,1.91,6.56,46.5,3,0.21,0,600.7,278.7,5,1,0.1969,green
0,0.0,2.66,9.82,10,0.442,0,228.7,160.2,43,0,0.1938,green
4,6.8,0.0,0.0,8,0.398,0,795.0,121.5,52,0,0.2609,yellow
5,6.17,0.0,6.38,5,0.562,0,626.2,378.0,79,1,0.3201,yellow
1,6.9,0.63,8.93,9,0.498,0,569.4,479.4,37,1,0.2968,yellow
17,6.54,0.0,1.27,1,0.124,0,504.4,35.3,47,0,0.3241,yellow
2,8.57,0.0,0.78,0,0.0,0,477.7,455.5,76,0,0.092,green
10,7.01,14.6,47.7,8,0.844,1,752.6,192.6,73,1,0.4942,orange
2,8.57,0.0,67.78,7,0.731,1,214.5,164.3,49,1,0.356,yellow
17,2.44,0.0,0.33,2,0.238,0,725.8,342.6,88,1,0.342,yellow
0,0.0,0.0,0.0,11,0.822,1,598.2,216.4,20,0,0.2657,yellow
13,4.44,0.0,0.0,2,0.953,1,746.1,67.7,53,0,0.3745,yellow
5,5.11,0.0,0.0,10,0.2,0,741.6,63.6,57,0,0.2541,yellow
6,4.54,0.0,0.0,0,0.0,0,788.0,78.4,15,0,0.1153,green
1,5.01,10.16,42.7,4,0.327,0,275.9,121.0,20,1,0.1607,green
5,7.84,0.0,13.68,5,0.242,0,250.0,422.5,38,0,0.2004,green
4,4.23,0.0,0.0,2,0.326,0,785.9,441.6,67,0,0.1762,green
13,2.45,0.0,1.63,1,0.475,0,678.2,176.9,7,1,0.2823,yellow
8,4.31,0.0,0.0,4,0.101,0,664.3,129.0,83,0,0.2122,green
9,2.64,6.31,37.31,10,0.259,0,696.3,214.8,10,1,0.297,yellow
5,3.06,0.0,0.0,6,0.548,0,727.9,410.4,24,0,0.1899,green
0,0.0,0.0,0.0,0,0.0,0,512.8,61.8,45,0,0.0453,green
7,1.61,0.0,95.29,6,0.743,1,305.4,144.7,85,1,0.3611,yellow
13,6.94,0.0,0.0,5,0.389,0,472.6,392.9,4,0,0.3085,yellow
8,8.52,0.0,0.0,9,0.525,0,229.6,196.0,69,0,0.326,yellow
10,3.55,2.17,15.46,10,0.735,1,613.6,20.7,10,1,0.4238,yellow
7,1.73,0.0,0.0,2,0.566,0,577.6,34.7,61,0,0.2013,green
0,0.0,6.7,10.26,4,0.707,1,442.8,465.9,46,1,0.2658,yellow
14,7.12,1.87,20.19,8,0.223,0,432.7,429.8,5,1,0.3474,yellow
0,0.0,0.0,0.0,5,0.261,0,480.3,390.8,68,0,0.1389,green
11,4.38,0.0,0.0,2,0.019,0,440.6,136.1,76,0,0.2177,green
12,6.29,9.94,9.56,4,0.335,0,246.5,42.3,51,1,0.3268,yellow
14,9.06,7.05,25.98,8,0.134,0,290.9,133.7,73,1,0.3877,yellow
6,6.63,0.0,0.0,0,0.0,0,606.8,386.1,42,0,0.1579,green
14,7.96,0.16,0.64,0,0.0,0,365.3,305.4,50,0,0.244,yellow
10,8.97,1.08,74.37,9,0.465,0,249.8,261.0,42,1,0.4017,yellow
2,4.71,13.43,215.44,9,0.767,1,549.2,458.3,64,1,0.3837,yellow
12,7.55,39.1,97.68,1,0.626,0,636.8,443.7,69,1,0.3987,yellow
4,2.45,0.63,155.23,5,0.817,1,225.8,77.3,34,1,0.3309,yellow
1,6.14,0.0,123.67,8,0.467,0,393.0,285.0,56,0,0.2297,green
1,8.95,0.0,0.0,6,0.831,1,219.1,329.4,52,0,0.3211,yellow
8,9.27,0.0,0.0,4,0.048,0,723.4,332.3,7,0,0.2338,green
2,1.45,31.35,69.44,7,0.617,0,489.7,486.8,3,1,0.2297,green
12,6.83,0.0,2.41,0,0.0,0,249.3,282.0,17,0,0.1943,green
14,4.77,0.0,0.0,0,0.0,0,575.0,424.1,60,0,0.2163,green
7,5.29,0.0,0.0,2,0.309,0,693.7,99.6,20,0,0.1885,green
9,9.26,0.0,0.0,1,0.908,1,742.4,462.6,52,0,0.3398,yellow
0,0.0,0.0,0.0,3,0.074,0,514.1,69.9,69,0,0.0341,green
